City,State,US_AQI,PCA1,PCA2,TSNE1,TSNE2,UMAP1,UMAP2
Dehradun,Uttarakhand,91.0,-3.9186548414954303,6.314041327210753,9.3376255,69.64818,-3.3840478687758533,5.374746915576009
Itanagar,Arunachal Pradesh,29.0,-8.831922989911453,-3.747358329514642,-80.25363,-41.84829,-7.461983451405252,-3.1621773881875908
Raipur,Chhattisgarh,92.0,-2.3889608676346525,1.364696501148757,-17.703955,0.97626454,-2.1170166304188736,1.1907659262042427
Thiruvananthapuram,Kerala,92.0,-4.364520687641969,3.340374937504593,3.409625,35.66964,-3.671218883894321,2.9090035344212923
Aizawl,Mizoram,126.0,-0.9850885021452256,7.467179822248031,-1.382049,74.98786,-0.8848196146280364,6.344272716942595
Aizawl,Mizoram,21.0,-10.030709870459065,-3.4897081949982893,-81.687195,-42.955734,-8.497727177375014,-2.9926296506555263
Mumbai,Maharashtra,161.0,21.253271524428758,-4.028472090813805,73.04374,-62.371887,18.092876288281776,-3.4254025935026298
Bhubaneswar,Odisha,138.0,1.9248034290005762,3.407539990698778,54.86548,49.29817,1.5937601738177125,2.858346880159434
Aizawl,Mizoram,62.0,-5.600484888855041,-4.234135436765474,-93.83089,-4.327023,-4.697947687713042,-3.648836054370486
Delhi,Delhi,104.0,5.712051663105068,-4.434582432398985,44.275024,15.291836,4.796843899430828,-3.752176124302547
Bhubaneswar,Odisha,42.0,-7.569177228493889,1.2589243966079742,-34.24266,-24.233461,-6.435329283436931,1.004504668245441
Kolkata,West Bengal,188.0,21.392940503187695,2.147696334083188,72.92419,-12.368919,18.158028419005063,1.784702810057682
Patna,Bihar,110.0,-2.602145250271987,4.699482132303532,-19.233955,9.574133,-2.243906840043534,4.120808332298335
Bhubaneswar,Odisha,162.0,5.171345928544369,8.120574334877958,36.289116,-11.987983,4.380515044029012,6.858425637437656
Chandigarh,Punjab,149.0,6.823242318866997,-5.394569228308947,27.249079,-34.737514,5.90084534557693,-4.540971104152985
Gurugram,Haryana,160.0,13.72463986017055,-5.702543671666567,68.571075,-35.992096,11.702185159174238,-4.88881683563165
Itanagar,Arunachal Pradesh,52.0,-7.725023328160185,-0.3621039578006555,-43.83106,10.393384,-6.506695661051832,-0.26697463471891525
Agartala,Tripura,138.0,1.4013621259181037,4.675785035460019,39.964367,62.707806,1.1985122861222888,3.8886021239974036
Jaipur,Rajasthan,138.0,5.997204613330754,13.47741977524957,62.62125,66.20273,5.096627921207249,11.542303344670405
Aizawl,Mizoram,45.0,-7.794092660249317,-3.0933026219910853,-71.29613,-8.716282,-6.613959620224817,-2.648130555046516
Bhopal,Madhya Pradesh,35.0,-8.664322101806619,-2.274328237228167,-44.184376,-26.49446,-7.376096653690059,-1.9411416169846327
Gangtok,Sikkim,86.0,-1.8683588768701138,-1.473761385565556,-73.9395,42.432762,-1.6280857560284436,-1.2547594191988634
Bhubaneswar,Odisha,54.0,-6.5669029215316845,-2.8192744009909316,-54.951828,-57.261753,-5.509730756824654,-2.3299104968967432
Patna,Bihar,122.0,2.7105857049381665,-4.397906628373771,18.020586,-27.164349,2.2662810536812383,-3.6744257648901706
Patna,Bihar,153.0,3.950912305827679,2.2463390080559296,49.133087,45.935272,3.3963325255861645,1.9410550837281233
Chandigarh,Punjab,118.0,1.4372796110971122,4.782551344441923,24.479713,2.0102186,1.243283263514552,4.018649823836662
Lucknow,Uttar Pradesh,70.0,-5.095235509713138,0.8118985960318018,-11.85028,-8.69929,-4.351229092504023,0.7317597267830978
Hyderabad,Telangana,97.0,3.960654830144477,-4.670954882457454,25.695082,-37.416405,3.306213088429058,-4.02235040535863
Patna,Bihar,81.0,-2.2984388058320064,1.8393387589971937,31.52291,40.70322,-1.9383631137189101,1.5239613121146593
Panaji,Goa,33.0,-9.631268243364396,-2.7836573394893147,-38.966084,-82.64248,-8.1453832891747,-2.4038196363787447
Jaipur,Rajasthan,92.0,1.2270695218235357,-2.575322054659825,9.999063,-22.706955,1.0552281007931628,-2.1726201682283146
Kohima,Nagaland,50.0,-5.7044374331402015,-2.0258790620745732,-43.603672,28.98747,-4.872876552064045,-1.7339795342461168
Hyderabad,Telangana,76.0,-4.323343766776398,1.6998277330740463,-3.6817064,45.49306,-3.708842775761936,1.4439233378303276
Chandigarh,Punjab,74.0,-0.9508616048485037,-3.132913237805174,9.482241,-32.077717,-0.8563167261256245,-2.6741516397092506
Dehradun,Uttarakhand,77.0,0.07187876217640723,-3.9557975049416574,45.932175,31.497477,0.09852149823970693,-3.4192654331534422
Kohima,Nagaland,66.0,-3.6152756085736018,-3.141038549408212,-20.61389,84.4779,-3.097337737886456,-2.6439696464977325
Itanagar,Arunachal Pradesh,52.0,-8.450831297800741,-1.846617239767101,-78.64714,-38.55462,-7.287088842214663,-1.4768454519820688
Thiruvananthapuram,Kerala,57.0,-6.92895138883968,-0.5469405850107826,-36.61154,-94.65101,-5.8373457848121815,-0.5418162762710312
Kohima,Nagaland,45.0,-6.771650433711603,-1.3851375098304672,-71.01556,12.064399,-5.86111265865145,-1.175886003989194
Mumbai,Maharashtra,163.0,20.185817903666525,0.2534205880876703,76.49708,-57.846626,17.10193300832144,0.2634821643844404
Raipur,Chhattisgarh,155.0,5.17326591265923,2.642364933015445,39.87238,-17.378286,4.41697613386693,2.252179143879992
Itanagar,Arunachal Pradesh,36.0,-7.338126450711574,-3.0082063210699395,-88.359695,24.83568,-6.265920302356017,-2.476974990919981
Aizawl,Mizoram,37.0,-6.679046026879492,-4.7938833332861295,-80.11147,-16.967531,-5.639516517811484,-4.044642542842178
Agartala,Tripura,171.0,8.215217799801435,8.946162525153289,74.35873,15.46667,7.0429379280625914,7.5532951032056515
Raipur,Chhattisgarh,54.0,-3.9107326969541334,-6.807249943184063,45.016224,-83.3161,-3.259885898959059,-5.7993928665245855
Jaipur,Rajasthan,151.0,1.885363239873919,6.279687493617378,12.907247,-1.474985,1.6192952387229538,5.329911219091175
Kolkata,West Bengal,193.0,34.16302331368531,-3.8562759441222005,86.71712,-11.517533,28.944676536313832,-3.2299671394552583
Thiruvananthapuram,Kerala,33.0,-7.972047702584208,-0.2785773089058116,-5.364444,-71.69679,-6.867464713341949,-0.2851167425705686
Kohima,Nagaland,40.0,-8.437951278758026,-1.80797072054033,-57.9481,9.016052,-7.194899818465728,-1.6344558897597443
Shimla,Himachal Pradesh,52.0,-4.390396030195253,-3.220339088948816,-88.86613,37.599182,-3.7868677568061506,-2.725047221067292
Bhopal,Madhya Pradesh,142.0,0.41888037995137706,3.3359858378745835,69.43472,40.67897,0.3387157633818937,2.8223803185071383
Bengaluru,Karnataka,63.0,1.019315041250941,-7.805063434755659,-8.125683,-59.29531,0.8206674625138705,-6.631994853354415
Gurugram,Haryana,234.0,47.19659804886065,-9.943103551583565,92.30546,-21.796064,40.100845940271725,-8.533686288896948
Chennai,Tamil Nadu,51.0,0.6308564064967365,-7.815348774686808,43.686573,-86.23252,0.5261820120436795,-6.705142049829694
Shillong,Meghalaya,85.0,-3.647353083728984,1.841997943009822,22.722736,40.80855,-3.055365265572508,1.5461229148234183
Ahmedabad,Gujarat,54.0,-5.5332673428026515,-0.967994237219668,-37.634617,-37.468174,-4.577201019845714,-0.7744499748106451
Shillong,Meghalaya,64.0,-6.218700275278955,2.8263222508675536,-44.242653,59.310062,-5.2924086927514695,2.4313478548986165
Lucknow,Uttar Pradesh,72.0,-3.403355822269432,-0.6556154065248818,-24.601433,3.1540532,-2.9973424083645983,-0.5091541252006617
Bhubaneswar,Odisha,60.0,-5.346632863100528,-3.014949368511949,14.424143,9.048981,-4.585652458493324,-2.558220311382939
Guwahati,Assam,44.0,-7.212875280605173,-3.941769176525128,-69.30037,-23.378654,-6.167325114156897,-3.3815697188085267
Thiruvananthapuram,Kerala,59.0,-8.170598266012409,-0.8212889865800965,-34.3419,-80.46575,-6.954065130609518,-0.694253999842751
Delhi,Delhi,155.0,22.254591627180112,-1.8371162214967023,76.57288,-0.018207476,18.91505708906363,-1.5616480194790985
Patna,Bihar,146.0,3.267822897900533,5.407860172316009,30.584608,-7.754231,2.696365327841381,4.713283626681813
Delhi,Delhi,186.0,44.04957396188209,-12.475865663591177,88.804344,-25.91185,37.45373688405318,-10.582607446770643
Kolkata,West Bengal,39.0,-7.617705888366371,-3.8130676744741305,-37.810993,-47.195076,-6.492049560651168,-3.284815258030892
Aizawl,Mizoram,57.0,-6.739387942215567,-2.15281724093281,-77.73676,15.244024,-5.720927964334723,-1.8154308092608369
Lucknow,Uttar Pradesh,100.0,1.1005575448947547,0.04157484389253423,12.15389,48.717834,1.000564357033278,0.139219501484394
Itanagar,Arunachal Pradesh,37.0,-7.440124509098453,-3.302066432358948,-71.861534,-23.701931,-6.250254712534174,-2.8950829136761036
Shimla,Himachal Pradesh,104.0,-0.2494347997379066,0.3776042181898322,-61.301765,57.84348,-0.23504048681771025,0.33775444145907574
Bengaluru,Karnataka,32.0,-8.050819331091366,-3.2456398628902914,-50.835377,-66.42089,-6.863210714048283,-2.7609852242940343
Chennai,Tamil Nadu,67.0,-5.346791882255259,2.9532084156972505,-5.3165092,30.831663,-4.652029912121629,2.5559378033918283
Agartala,Tripura,184.0,1.851364849552153,10.863040784113897,19.706995,77.581505,1.479887360179007,9.154960190289446
Imphal,Manipur,62.0,-3.0575304402699817,-0.767455480185706,-35.405155,84.76428,-2.649634413444067,-0.6572138558462901
Thiruvananthapuram,Kerala,56.0,-7.3780682148770715,-2.742535181176254,-26.925505,-85.81148,-6.352494250404454,-2.3841745157030574
Panaji,Goa,46.0,-7.805506587972671,-0.17504994737230767,-41.693645,-79.50805,-6.577233347661292,-0.15441047291773274
Shimla,Himachal Pradesh,68.0,-2.769756186593281,1.3653009813394095,-62.108604,34.45126,-2.3326154096693856,1.0986936949260107
Ranchi,Jharkhand,87.0,-3.2487873680404378,0.9858409749093741,-7.3225265,-8.944701,-2.7641610640622334,0.8311714983573996
Lucknow,Uttar Pradesh,78.0,-4.943722294902887,2.8517689871118086,-24.738516,11.160238,-4.2419274742127735,2.421449783839144
Delhi,Delhi,166.0,11.069956135471783,2.3663257150477692,69.23661,-14.490057,9.31485645050987,2.0333072950074103
Jaipur,Rajasthan,104.0,4.749678825629354,-2.254858729580519,52.92465,-17.443678,4.017252365907293,-1.929490889734615
Visakhapatnam,Andhra Pradesh,157.0,10.66416828523642,1.8561948214681312,60.820267,-31.517504,9.107131332556795,1.599367272120812
Dehradun,Uttarakhand,108.0,-1.553814970728928,5.6140477132001445,-18.110418,13.881775,-1.3366596845726442,4.716111254764521
Bhopal,Madhya Pradesh,53.0,-8.098940232688912,-1.4554379406864184,-65.99965,-36.580143,-6.817666127546196,-1.3041283496798397
Bhubaneswar,Odisha,50.0,-7.420157432660554,-0.1186084969628896,-37.078835,-25.074938,-6.275665472631414,-0.18068691962877442
Chennai,Tamil Nadu,126.0,-2.140051128526828,5.738913068668139,5.5868745,-78.43105,-1.7731497940905474,4.928606151012096
Thiruvananthapuram,Kerala,140.0,-3.1739562756944038,5.7335649514505125,7.2770467,26.099838,-2.793493376499667,4.895996961367333
Bhopal,Madhya Pradesh,154.0,5.2282111759226515,2.0741763711462426,73.474884,32.72615,4.462304681921746,1.7982023807086076
Kolkata,West Bengal,175.0,26.260911806173585,-8.834857580248032,80.22463,-33.777836,22.340037048998465,-7.557744727850338
Shimla,Himachal Pradesh,85.0,-4.935035295811495,7.224298961175502,5.61516,72.42597,-4.2056416498132645,6.2238864438208745
Kohima,Nagaland,35.0,-9.019820516783579,-0.9799847130931859,-80.66705,-35.07997,-7.72223811306352,-0.8168441082116493
Agartala,Tripura,154.0,6.0270432780442995,1.9365429176922433,30.521406,-45.621635,5.180549480035407,1.5965238395953745
Hyderabad,Telangana,50.0,-4.7471225584538415,-2.1307799725807732,0.9301596,-57.88208,-4.105893507041555,-1.8744680933762135
Chandigarh,Punjab,160.0,9.5147165232728,-0.8728213342014864,74.34894,6.6425033,8.107257612860698,-0.8056283227208482
Agartala,Tripura,146.0,5.461665892704837,0.6764423632134765,47.029655,-0.24651904,4.635648006767508,0.643539578546616
Chennai,Tamil Nadu,40.0,-4.625266028803501,-3.530395662276542,-20.38031,-44.029423,-3.934041530703407,-3.0397269523431008
Itanagar,Arunachal Pradesh,82.0,-4.57820936437601,2.762719548762247,-42.529213,56.21073,-3.885207476083939,2.344877973744494
Panaji,Goa,104.0,-1.938876153052089,1.635259273940147,20.979528,22.420698,-1.6254118481541133,1.4709276105400677
Gangtok,Sikkim,25.0,-9.313583016176286,-3.5426408246058707,-69.71343,-2.2567499,-7.896707120807995,-2.909555575326695
Ahmedabad,Gujarat,162.0,5.311230109590102,1.2791119565324378,32.60393,-43.75356,4.537310688325464,1.04887859841717
Mumbai,Maharashtra,131.0,2.710581765818104,2.6299285295361403,30.132421,23.103292,2.4184096506568182,2.2291983492384584
Itanagar,Arunachal Pradesh,100.0,-3.594533362822582,2.6107673984393003,-26.487059,45.29055,-3.1080979699937448,2.3353387218549018
Gurugram,Haryana,91.0,-0.8422374813235285,0.46354160807062605,-6.419075,-9.255562,-0.7525577034340232,0.3553908952582374
Chennai,Tamil Nadu,64.0,-6.26385742392675,2.496107131797347,0.34458527,-72.806946,-5.3518523357399586,2.1299223826938554
Chandigarh,Punjab,161.0,11.785093986045611,-6.494001252802248,82.117905,12.607061,10.063872958011213,-5.652340645566321
Guwahati,Assam,48.0,-6.888719092502612,-0.3885871887410054,-57.654568,22.178448,-5.809086204361645,-0.3580258405463361
Bhopal,Madhya Pradesh,66.0,-3.7426438202893393,1.414058787737993,27.540514,39.758087,-3.201891969403945,1.2877095601233601
Gangtok,Sikkim,28.0,-8.44795987573138,-3.4939419283897633,-80.508354,-41.945225,-7.170100486378223,-2.9474655717380434
Hyderabad,Telangana,64.0,-5.1530218583080485,1.083527236396413,25.800764,35.033295,-4.382496585302819,0.9591802801310678
Chandigarh,Punjab,90.0,7.494689096614625,-7.7206500102107,39.0363,-29.087841,6.451386260770175,-6.686305772832746
Bengaluru,Karnataka,75.0,0.6396656789717312,-6.152683976423989,-6.861679,-55.601803,0.5979467266627837,-5.1524297267666235
Agartala,Tripura,203.0,6.88673313183724,9.80735146531959,47.000492,62.50022,5.878776324456684,8.302380624386409
Shimla,Himachal Pradesh,41.0,-7.51495953386815,-2.6189643680813774,-85.033424,10.647508,-6.4453292261829365,-2.108027428523508
Thiruvananthapuram,Kerala,69.0,-6.670499440401957,1.9123958573565436,0.7131003,20.384531,-5.715173708672807,1.7014185573058747
Hyderabad,Telangana,148.0,5.925373917697865,-1.8683175874469213,40.074802,-38.71355,5.056093396266974,-1.485778409029142
Shimla,Himachal Pradesh,87.0,-2.20834499681594,1.0835423239953734,-49.381912,78.58243,-1.8930062555090421,0.840631929215223
Jaipur,Rajasthan,88.0,-2.7151802776664895,0.3050618891188219,-10.537451,-12.846044,-2.307794693656719,0.1849802238559778
Hyderabad,Telangana,106.0,-1.147395185438376,0.8883612096424247,28.2637,28.781094,-0.8414328810622396,0.7865819394001048
Thiruvananthapuram,Kerala,35.0,-9.112576661840116,-3.7852746894552713,-23.494217,-83.45811,-7.706783640096375,-3.1785449718856778
Ranchi,Jharkhand,153.0,1.2676716750716472,6.763132312093569,-1.4819431,74.121254,1.0428414397797336,5.742060940653681
Agartala,Tripura,82.0,-5.610823796697712,0.019918487106537517,-27.732656,-7.687792,-4.763681995625067,0.11412513721152971
Itanagar,Arunachal Pradesh,56.0,-5.898145872037565,-2.2694525070305227,-59.021755,-13.914552,-5.071278581161048,-1.9654638254636843
Bengaluru,Karnataka,50.0,-2.9674428077853343,-7.434466100743478,-10.1043,-61.47911,-2.5404729419288348,-6.352978518587489
Ahmedabad,Gujarat,103.0,1.5141901844645234,3.4071910540311348,11.404446,44.442665,1.2141153340689672,2.760877169905218
Raipur,Chhattisgarh,74.0,0.279034925206656,-3.338791742065456,34.693005,-76.90159,0.14583746314209592,-2.7830214841265626
Agartala,Tripura,53.0,-7.131708537904016,-2.8955938262050567,-60.46076,-29.753717,-6.062363202267375,-2.419477806461595
Mumbai,Maharashtra,83.0,-1.4514728693361698,4.126469662575843,16.264858,22.936771,-1.2628776187311623,3.502582430176512
Dehradun,Uttarakhand,104.0,4.551811763176744,-0.2682243434636274,11.829144,-15.298319,3.9496978737481765,-0.15035456166121242
Guwahati,Assam,104.0,0.11570651055715944,-3.833167542181792,7.8138967,-37.77721,0.14544914060319922,-3.2480715214900022
Gangtok,Sikkim,75.0,-2.995977190756933,1.3926014090564203,-74.517975,38.210842,-2.520682140765931,1.2022431126302269
Ranchi,Jharkhand,68.0,-4.1170874329507114,-1.3714176891386334,-11.501647,-14.89065,-3.5078706576908107,-1.1859235262398582
Itanagar,Arunachal Pradesh,56.0,-6.62743091061364,-1.4879430334348558,-85.88693,19.131742,-5.5771978767565376,-1.3295329558644342
Itanagar,Arunachal Pradesh,46.0,-8.436059333168101,-1.210698960128596,-48.83865,1.6773988,-7.096282519330454,-1.0428662564466973
Hyderabad,Telangana,64.0,-5.0630682682156865,1.5422936223547556,-2.277269,45.59588,-4.3693107032182175,1.2836743361167116
Shimla,Himachal Pradesh,104.0,4.710183282563331,-0.6326496192505064,39.90416,75.683174,3.9599353958242673,-0.566535893968123
Gangtok,Sikkim,40.0,-6.84888390390738,-2.352009554176802,-67.40874,13.576217,-5.851248994255631,-2.0308928596190428
Panaji,Goa,59.0,-7.584054206486574,-2.7774098003028835,-31.565702,-77.279915,-6.461843928920579,-2.364036996860505
Shillong,Meghalaya,98.0,-2.9191373976712405,5.652657232527819,7.55284,89.758575,-2.443073806261506,4.79251101604929
Guwahati,Assam,76.0,-5.8567233518787996,-0.7274561000138055,-70.69687,-39.151268,-4.9619138087656,-0.6179611194093078
Panaji,Goa,44.0,-7.603349018362732,-4.9660602685994,-24.470623,-76.04964,-6.435817627083674,-4.218817461326697
Agartala,Tripura,85.0,-2.1350150372052537,3.3176734042877,42.38723,47.82406,-1.847103870390314,2.7741124110125153
Thiruvananthapuram,Kerala,37.0,-9.298194024171972,-1.309723798846828,-32.056713,-84.489845,-7.892953440620965,-1.0495963045247718
Aizawl,Mizoram,49.0,-7.332719339860662,-2.013978920685138,-46.611126,12.795381,-6.24426767023205,-1.7469252652737775
Kolkata,West Bengal,73.0,-3.749986668988226,-4.631419487344561,-14.064971,-51.505886,-3.2002972024035703,-3.9647762897880012
Jaipur,Rajasthan,64.0,-3.138589793100814,-3.1704345075425797,-6.094704,-34.129684,-2.7011503500912877,-2.7670490604862055
Gurugram,Haryana,165.0,45.30508849600939,-17.194870985795607,90.12321,-28.098942,38.49710480729489,-14.603851480234097
Jaipur,Rajasthan,135.0,2.8418059701288945,6.233460685726494,56.790672,57.683907,2.3614398667496577,5.254524595354127
Chandigarh,Punjab,83.0,3.952178963821244,-4.878355596710528,36.98402,-29.285095,3.311949019523647,-4.215936155556259
Shimla,Himachal Pradesh,107.0,-5.852560720582272,6.276304500917951,5.6601954,69.91405,-5.022456217676894,5.32496600433896
Chandigarh,Punjab,72.0,-1.8013349543855715,-2.9659251582640347,4.005777,-24.167078,-1.5982376015299775,-2.527913507897671
Hyderabad,Telangana,151.0,4.7296861191030555,1.2716961894573706,29.26188,-51.325806,3.9850598616145767,1.0344926580977503
Dehradun,Uttarakhand,80.0,-2.24081669656903,1.5022128231407312,-34.0897,91.19018,-1.885833751265019,1.2448746194039264
Kohima,Nagaland,28.0,-8.27000423628969,-3.9362585742510725,-88.459236,-3.3689709,-7.053004294149619,-3.2809194476134005
Panaji,Goa,34.0,-8.21688502980557,-4.889213836999889,-24.538908,-75.337494,-7.030355057021832,-4.077538034070287
Gangtok,Sikkim,76.0,-4.3585485877057675,2.3882449780566835,-60.77031,30.168724,-3.7221558560025354,1.9732014997045828
Raipur,Chhattisgarh,61.0,-4.313133262333057,-5.294409079060736,-59.951916,-45.387703,-3.693860690036199,-4.496808971870506
Aizawl,Mizoram,64.0,-5.848987433316389,2.4564304105723087,-44.9292,63.399258,-4.908914125326895,2.1279070894146264
Shimla,Himachal Pradesh,64.0,-3.384082199658175,-3.621979496931584,-55.128983,71.890144,-2.873274527217663,-3.01568477331739
Panaji,Goa,114.0,-0.8832821800996724,-0.24703653298526504,26.750202,25.284256,-0.8448417054780959,-0.19750897653448257
Lucknow,Uttar Pradesh,212.0,34.89599924061582,-4.828301066962248,85.90221,-21.88728,29.677096340854728,-4.087948783538961
Gurugram,Haryana,164.0,10.780102020277274,5.355529881863716,70.21074,16.2383,9.082579158936246,4.501354779500235
Panaji,Goa,124.0,1.1809355678314548,-0.19809458419161746,23.620495,18.413458,0.9954715115488503,-0.11264082131480094
Raipur,Chhattisgarh,136.0,3.2284239200865033,1.5250848469249374,47.67749,-66.25463,2.839923556859411,1.2631003573070256
Jaipur,Rajasthan,79.0,-1.7441065800062454,5.592683706915908,3.1683664,3.0504594,-1.5479829326038632,4.794569222699778
Dehradun,Uttarakhand,77.0,-3.5574738817215956,3.8945208238058737,-18.507538,14.996959,-2.893134298898312,3.365689731900052
Chennai,Tamil Nadu,85.0,-5.289561950602977,-0.28275862886551895,10.28616,13.420248,-4.533559294212232,-0.09728786987483054
Delhi,Delhi,147.0,6.96397963650857,5.902936078960859,41.87121,0.30516413,5.95372267205573,4.977945006437145
Dehradun,Uttarakhand,91.0,2.1222903921095875,-5.2302580978878135,34.266216,-29.919401,1.9006619416100348,-4.489218973774584
Bhubaneswar,Odisha,75.0,-5.065542889888406,1.588860517331983,14.487733,17.28781,-4.336765882338242,1.3868624808492418
Lucknow,Uttar Pradesh,145.0,6.3707567609510924,11.130559627600356,63.80022,60.53169,5.413897980913966,9.46282604006054
Chandigarh,Punjab,107.0,-1.1226204515718903,1.700648996782013,-20.795248,5.713804,-0.9522928087539668,1.5012756435582193
Shimla,Himachal Pradesh,70.0,-5.455636131106571,2.9109816292039583,-50.05503,49.353737,-4.753510243426167,2.488560079117688
Ranchi,Jharkhand,121.0,-2.240593045970166,6.1086368635989166,-20.224611,10.959174,-1.9190142579286669,5.154716532432548
Jaipur,Rajasthan,81.0,-1.8401235823941908,-0.7408370118583777,12.523811,-42.32647,-1.601861865931729,-0.761566943540582
Mumbai,Maharashtra,117.0,2.1294037936408206,2.158650068554907,22.06681,-60.23998,1.7700723194146377,1.8993756945186377
Hyderabad,Telangana,144.0,-2.6301959832845743,5.915954697261799,22.145994,54.810253,-2.194063841890511,5.018992404552804
Hyderabad,Telangana,74.0,-2.5888257250654148,0.6090064262857282,-24.70251,15.866456,-2.2710646523976354,0.5587489509558254
Bhopal,Madhya Pradesh,74.0,-4.753008914987139,2.390176805850304,8.723605,-48.0653,-3.9745651571560474,2.0833600185126415
Gurugram,Haryana,185.0,55.148873708807294,-21.68664766142446,79.50543,-68.845276,46.82810637473688,-18.476894446253922
Hyderabad,Telangana,44.0,-7.1182506904435945,-3.195884207213368,-46.458763,-41.31982,-5.967717523934844,-2.7769651282062107
Raipur,Chhattisgarh,133.0,9.837057723851952,-6.580307491799032,56.189083,-71.62851,8.385409733549938,-5.682148175382837
Itanagar,Arunachal Pradesh,35.0,-7.029306547849439,-2.1115021480431655,-74.64008,23.910578,-5.989926334040718,-1.7655193057999727
Aizawl,Mizoram,53.0,-5.803817681471897,0.10654941037570474,-17.555183,93.15062,-4.934743327108218,0.1167626648721044
Imphal,Manipur,67.0,-3.4958320539402084,-1.9185906441839529,-25.0657,81.45869,-3.032767499631864,-1.6718021457811425
Hyderabad,Telangana,36.0,-7.4777575981018,-1.615521366552034,-49.760826,-44.69347,-6.332003039461586,-1.3383487544666102
Visakhapatnam,Andhra Pradesh,65.0,-1.4857899689383924,0.9789493189828841,34.782345,-66.40976,-1.2519308309444903,0.8794598082183671
Chandigarh,Punjab,108.0,0.503557121584718,5.184796580045886,24.476942,1.9711452,0.3451631564184464,4.38376719552166
Dehradun,Uttarakhand,134.0,1.7950560828606998,8.300404149401674,22.336784,78.43165,1.616931859092904,7.119516968441109
Shimla,Himachal Pradesh,63.0,-4.02969895310474,4.30959306334493,-7.066443,52.282272,-3.3935622018886513,3.655385755175415
Mumbai,Maharashtra,63.0,-4.56336683817099,-0.5514240073587064,-45.079956,-56.36658,-3.827121031027843,-0.4472533302718201
Gurugram,Haryana,191.0,54.930107683037534,-17.857979716102598,90.960846,-24.950224,46.61471951235154,-15.129494636334401
Imphal,Manipur,66.0,-5.342831737447941,0.1771542197987467,-63.537796,23.83601,-4.584709147546862,0.18856549932984357
Bengaluru,Karnataka,114.0,-0.37708343755750096,0.8249578916542238,25.97585,28.47682,-0.40131956136109076,0.7811651745111007
Shillong,Meghalaya,100.0,-2.560616497276353,0.22445113323925212,-23.29729,69.41426,-2.190268841625006,0.13531664664230544
Ahmedabad,Gujarat,156.0,2.4468897406333436,6.208664106544332,23.994663,-5.2843895,2.0454310178848036,5.260522035696997
Patna,Bihar,99.0,0.12878005731633096,0.46061870316191056,6.7196193,-21.279106,0.10917456289751784,0.45743317950460727
Chandigarh,Punjab,131.0,3.2216833037298147,3.5452264842595236,21.722244,2.1411576,2.7419379389942127,2.9048966717344693
Delhi,Delhi,81.0,1.1726043886460438,-0.262656201543303,40.996117,5.378559,0.9352268047406915,-0.08538103169100253
Guwahati,Assam,75.0,-3.223184067726423,-1.7665885371565977,-47.75717,-14.490889,-2.7329370177843133,-1.4540607508825836
Delhi,Delhi,181.0,12.014813280755627,17.493390050959302,-80.67974,-48.616577,10.197173981667591,14.819150977605062
Thiruvananthapuram,Kerala,58.0,-8.178306701762446,-1.9658013663946818,-27.999949,-84.27257,-6.975624807617169,-1.6645148572325594
Ranchi,Jharkhand,88.0,-4.444291839178848,2.6857806685122383,-22.557074,6.469221,-3.800659880163374,2.3788369565618908
Agartala,Tripura,54.0,-4.113062349659691,-5.600064855085978,-57.16207,-39.50329,-3.526915636922068,-4.812796907335595
Delhi,Delhi,128.0,11.653572610912635,-4.34048759188562,66.571175,-38.55585,9.945976857260854,-3.6428143279105294
Lucknow,Uttar Pradesh,109.0,0.7740240581444247,-1.7119595975654203,-78.37453,-47.306664,0.6594193054996852,-1.4852728390576435
Mumbai,Maharashtra,179.0,32.98073618363538,0.3835576770870917,77.07091,-60.578533,27.93859281538142,0.38706010164623345
Raipur,Chhattisgarh,119.0,5.430064391247246,-2.8234913835707975,59.343067,-70.77423,4.658982778056244,-2.421962092022633
Mumbai,Maharashtra,178.0,4.567232982183497,5.10893315189649,50.768795,-2.817016,3.8851266587774584,4.331259319985936
Chennai,Tamil Nadu,66.0,-4.021849844782775,-1.961915635132258,-20.887136,-31.47104,-3.3371358560010416,-1.7195242050101307
Raipur,Chhattisgarh,79.0,-0.7463768899593222,-3.0163176143397012,-8.528678,-41.397034,-0.6654234311664198,-2.599706284141945
Itanagar,Arunachal Pradesh,55.0,-6.860813232607754,3.8286151443636256,-41.355618,62.520927,-5.816183183394477,3.2571293453939454
Mumbai,Maharashtra,55.0,-5.037217318809661,-0.9068936711648535,-29.398382,-29.275068,-4.271631312815071,-0.8148899767671838
Chandigarh,Punjab,166.0,9.536264654178138,1.9136077681789794,73.36543,6.1858087,8.180069797571937,1.6038643475910705
Kohima,Nagaland,118.0,-2.4640090363117264,8.969057595549314,8.984457,77.81092,-2.0350281833951414,7.7806546560809835
Aizawl,Mizoram,41.0,-7.164293859773012,-0.029491033274456083,-35.419563,50.097073,-6.133316583497779,-0.007948133289722832
Delhi,Delhi,153.0,5.339123433335145,5.410004465161758,34.668877,7.7016144,4.531674736422077,4.700047873133635
Shillong,Meghalaya,82.0,-4.600128862510038,3.7816059050632815,-15.851399,75.784096,-3.9241422295077872,3.2267995931796936
Chandigarh,Punjab,63.0,-1.3756430991490505,7.3190958421133265,11.741038,66.17496,-1.1579532183011265,6.216211527298936
